Entity,Code,Day,p_proj_all_ages
Malta,MLT,2021-11-07,5.81
Malta,MLT,2021-11-14,-1.39
Malta,MLT,2021-11-21,8.25
Malta,MLT,2021-11-28,11.11
Malta,MLT,2021-12-05,5.96
Malta,MLT,2021-12-12,3.08
Malta,MLT,2021-12-19,14.73
Malta,MLT,2021-12-26,41.18
Malta,MLT,2022-01-02,-0.97
Malta,MLT,2022-01-09,-8.13
Malta,MLT,2022-01-16,-3.78
Malta,MLT,2022-01-23,14.85
Malta,MLT,2022-01-30,26.44
Malta,MLT,2022-02-06,17.71
Malta,MLT,2022-02-13,19.37
Malta,MLT,2022-02-20,10.74
Malta,MLT,2022-02-27,-21.24
Malta,MLT,2022-03-06,14.57
Malta,MLT,2022-03-13,8.57
Malta,MLT,2022-03-20,-0.12
Malta,MLT,2022-03-27,-13.61
Malta,MLT,2022-04-03,-1.19
Martinique,MTQ,2020-01-05,-23.77
Martinique,MTQ,2020-01-12,-11.41
Martinique,MTQ,2020-01-19,-3.45
Martinique,MTQ,2020-01-26,-25.71
Martinique,MTQ,2020-02-02,6.04
Martinique,MTQ,2020-02-09,-1.29
Martinique,MTQ,2020-02-16,-18.84
Martinique,MTQ,2020-02-23,-4.56
Martinique,MTQ,2020-03-01,-25.83
Martinique,MTQ,2020-03-08,9.84
Martinique,MTQ,2020-03-15,-12.31
Martinique,MTQ,2020-03-22,-0.14
Martinique,MTQ,2020-03-29,-2.51
Martinique,MTQ,2020-04-05,16.69
Martinique,MTQ,2020-04-12,12.32
Martinique,MTQ,2020-04-19,4.93
Martinique,MTQ,2020-04-26,-15.13
Martinique,MTQ,2020-05-03,-1.69
Martinique,MTQ,2020-05-10,24.8
Martinique,MTQ,2020-05-17,1.06
Martinique,MTQ,2020-05-24,-14.45
Martinique,MTQ,2020-05-31,7.95
Martinique,MTQ,2020-06-07,-28.67
Martinique,MTQ,2020-06-14,-0.98
Martinique,MTQ,2020-06-21,22.1
Martinique,MTQ,2020-06-28,-8.96
Martinique,MTQ,2020-07-05,-10.93
Martinique,MTQ,2020-07-12,-1.59
Martinique,MTQ,2020-07-19,-7.01
Martinique,MTQ,2020-07-26,-10.01
Martinique,MTQ,2020-08-02,-8.58
Martinique,MTQ,2020-08-09,-11.63
Martinique,MTQ,2020-08-16,5.19
Martinique,MTQ,2020-08-23,-0.4
Martinique,MTQ,2020-08-30,5.75
Martinique,MTQ,2020-09-06,-3.01
Martinique,MTQ,2020-09-13,40.7
Martinique,MTQ,2020-09-20,51.69
Martinique,MTQ,2020-09-27,30.37
Martinique,MTQ,2020-10-04,9.22
Martinique,MTQ,2020-10-11,16.9
Martinique,MTQ,2020-10-18,4.63
Martinique,MTQ,2020-10-25,5.85
Martinique,MTQ,2020-11-01,8.59
Martinique,MTQ,2020-11-08,0.76
Martinique,MTQ,2020-11-15,33.86
Martinique,MTQ,2020-11-22,8.8
Martinique,MTQ,2020-11-29,-1.35
Martinique,MTQ,2020-12-06,-12.59
Martinique,MTQ,2020-12-13,4.63
Martinique,MTQ,2020-12-20,-19.68
Martinique,MTQ,2020-12-27,-9.93
Martinique,MTQ,2021-01-03,-21.85
Martinique,MTQ,2021-01-10,7.56
Martinique,MTQ,2021-01-17,-7.07
Martinique,MTQ,2021-01-24,-12.63
Martinique,MTQ,2021-01-31,-13.29
Martinique,MTQ,2021-02-07,0.29
Martinique,MTQ,2021-02-14,-22.01
Martinique,MTQ,2021-02-21,-7.51
Martinique,MTQ,2021-02-28,-15.09
Martinique,MTQ,2021-03-07,-19.9
Martinique,MTQ,2021-03-14,4.17
Martinique,MTQ,2021-03-21,-4.96
Martinique,MTQ,2021-03-28,-12
Martinique,MTQ,2021-04-04,-3.74
Martinique,MTQ,2021-04-11,6.32
Martinique,MTQ,2021-04-18,-7.58
Martinique,MTQ,2021-04-25,8.02
Martinique,MTQ,2021-05-02,-3.58
Martinique,MTQ,2021-05-09,11.94
Martinique,MTQ,2021-05-16,-21.78
Martinique,MTQ,2021-05-23,-4.69
Martinique,MTQ,2021-05-30,17.49
Martinique,MTQ,2021-06-06,16.62
Martinique,MTQ,2021-06-13,2.18
Martinique,MTQ,2021-06-20,0.54
Martinique,MTQ,2021-06-27,26.13
Martinique,MTQ,2021-07-04,-8.57
Martinique,MTQ,2021-07-11,7.89
Martinique,MTQ,2021-07-18,4.23
Martinique,MTQ,2021-07-25,16.99
Martinique,MTQ,2021-08-01,69.49
Martinique,MTQ,2021-08-08,147.95
Martinique,MTQ,2021-08-15,195.13
Martinique,MTQ,2021-08-22,199.18
Martinique,MTQ,2021-08-29,140.16
Martinique,MTQ,2021-09-05,174.92
Martinique,MTQ,2021-09-12,100.77
Martinique,MTQ,2021-09-19,57.35
Martinique,MTQ,2021-09-26,59.03
Martinique,MTQ,2021-10-03,35.8
Martinique,MTQ,2021-10-10,21.55
Martinique,MTQ,2021-10-17,45.71
Martinique,MTQ,2021-10-24,17.73
Martinique,MTQ,2021-10-31,22.7
Martinique,MTQ,2021-11-07,5.35
Martinique,MTQ,2021-11-14,11.28
Martinique,MTQ,2021-11-21,-0.61
Martinique,MTQ,2021-11-28,38.2
Martinique,MTQ,2021-12-05,13.37
Martinique,MTQ,2021-12-12,15.27
Martinique,MTQ,2021-12-19,-5.52
Martinique,MTQ,2021-12-26,21.41
Martinique,MTQ,2022-01-02,-14.73
Martinique,MTQ,2022-01-09,17.4
Martinique,MTQ,2022-01-16,26.44
Martinique,MTQ,2022-01-23,25.82
Martinique,MTQ,2022-01-30,18.14
Martinique,MTQ,2022-02-06,38.08
Martinique,MTQ,2022-02-13,24.83
Martinique,MTQ,2022-02-20,9.8
Martinique,MTQ,2022-02-27,10.38
Martinique,MTQ,2022-03-06,21.06
Martinique,MTQ,2022-03-13,9.61
Martinique,MTQ,2022-03-20,8.72
Martinique,MTQ,2022-03-27,1.43
Martinique,MTQ,2022-04-03,-3.5
Martinique,MTQ,2022-04-10,-2.1
Martinique,MTQ,2022-04-17,-20.47
Mauritius,MUS,2020-01-31,-2.44
Mauritius,MUS,2020-02-29,-3.2
Mauritius,MUS,2020-03-31,-4.65
Mauritius,MUS,2020-04-30,-4.53
Mauritius,MUS,2020-05-31,-4.05
Mauritius,MUS,2020-06-30,1.37
Mauritius,MUS,2020-07-31,-6.58
Mauritius,MUS,2020-08-31,-1.56
Mauritius,MUS,2020-09-30,-8.79
Mauritius,MUS,2020-10-31,-1.76
Mauritius,MUS,2020-11-30,0.03
Mauritius,MUS,2020-12-31,-3.28
Mauritius,MUS,2021-01-31,-6.19
Mauritius,MUS,2021-02-28,-5.41
Mauritius,MUS,2021-03-31,-5.1
Mauritius,MUS,2021-04-30,-6.01
Mauritius,MUS,2021-05-31,-7.46
Mauritius,MUS,2021-06-30,2.74
Mauritius,MUS,2021-07-31,-8.48
Mauritius,MUS,2021-08-31,12.53
Mauritius,MUS,2021-09-30,17.69
Mauritius,MUS,2021-10-31,24.8
Mauritius,MUS,2021-11-30,89.84
Mauritius,MUS,2021-12-31,46.05
Mayotte,MYT,2020-01-05,-5.8
Mayotte,MYT,2020-01-12,7.59
Mayotte,MYT,2020-01-19,8.11
Mayotte,MYT,2020-01-26,-25.53
Mayotte,MYT,2020-02-02,-35.06
Mayotte,MYT,2020-02-09,77.22
Mayotte,MYT,2020-02-16,-16.67
Mayotte,MYT,2020-02-23,66.67
Mayotte,MYT,2020-03-01,46.67
Mayotte,MYT,2020-03-08,-10.11
Mayotte,MYT,2020-03-15,25
Mayotte,MYT,2020-03-22,59.72
Mayotte,MYT,2020-03-29,12.36
Mayotte,MYT,2020-04-05,123.08
Mayotte,MYT,2020-04-12,43.75
Mayotte,MYT,2020-04-19,135.71
Mayotte,MYT,2020-04-26,-24.05
Mayotte,MYT,2020-05-03,51.16
Mayotte,MYT,2020-05-10,10.47
Mayotte,MYT,2020-05-17,126.42
Mayotte,MYT,2020-05-24,29.87
Mayotte,MYT,2020-05-31,87.5
Mayotte,MYT,2020-06-07,-17.72
Mayotte,MYT,2020-06-14,41.03
Mayotte,MYT,2020-06-21,-33.82
Mayotte,MYT,2020-06-28,-7.14
Mayotte,MYT,2020-07-05,19.72
Mayotte,MYT,2020-07-12,40.62
Mayotte,MYT,2020-07-19,-22.54
Mayotte,MYT,2020-07-26,7.14
Mayotte,MYT,2020-08-02,21.95
Mayotte,MYT,2020-08-09,10.29
Mayotte,MYT,2020-08-16,23.46
Mayotte,MYT,2020-08-23,35.71
Mayotte,MYT,2020-08-30,0
Mayotte,MYT,2020-09-06,-18.37
Mayotte,MYT,2020-09-13,-25.37
Mayotte,MYT,2020-09-20,31.15
Mayotte,MYT,2020-09-27,94.92
Mayotte,MYT,2020-10-04,-22.22
Mayotte,MYT,2020-10-11,-12.28
Mayotte,MYT,2020-10-18,-4.11
Mayotte,MYT,2020-10-25,-34.78
Mayotte,MYT,2020-11-01,-22.22
Mayotte,MYT,2020-11-08,26.76
Mayotte,MYT,2020-11-15,5.63
Mayotte,MYT,2020-11-22,29.63
Mayotte,MYT,2020-11-29,-23.61
Mayotte,MYT,2020-12-06,42.86
Mayotte,MYT,2020-12-13,35.71
Mayotte,MYT,2020-12-20,1.19
Mayotte,MYT,2020-12-27,57.14
Mayotte,MYT,2021-01-03,0
Mayotte,MYT,2021-01-10,80.56
Mayotte,MYT,2021-01-17,15.85
Mayotte,MYT,2021-01-24,29.87
Mayotte,MYT,2021-01-31,18.56
Mayotte,MYT,2021-02-07,37.5
Mayotte,MYT,2021-02-14,198.78
Mayotte,MYT,2021-02-21,175.86
Mayotte,MYT,2021-02-28,219.44
Mayotte,MYT,2021-03-07,143.59
Mayotte,MYT,2021-03-14,84.78
Mayotte,MYT,2021-03-21,26.51
Mayotte,MYT,2021-03-28,33.33
Mayotte,MYT,2021-04-04,19.57
Mayotte,MYT,2021-04-11,10.29
Mayotte,MYT,2021-04-18,8.43
Mayotte,MYT,2021-04-25,23.29
Mayotte,MYT,2021-05-02,-8.54
Mayotte,MYT,2021-05-09,-55.06
Mayotte,MYT,2021-05-16,57.3
Mayotte,MYT,2021-05-23,16.07
Mayotte,MYT,2021-05-30,6.25
Mayotte,MYT,2021-06-06,77.97
Mayotte,MYT,2021-06-13,-32.93
Mayotte,MYT,2021-06-20,-19.75
Mayotte,MYT,2021-06-27,-8.45
Mayotte,MYT,2021-07-04,9.59
Mayotte,MYT,2021-07-11,21.62
Mayotte,MYT,2021-07-18,-2.99
Mayotte,MYT,2021-07-25,1.35
Mayotte,MYT,2021-08-01,-8.05
Mayotte,MYT,2021-08-08,-41.18
Mayotte,MYT,2021-08-15,26.76
Mayotte,MYT,2021-08-22,30.95
Mayotte,MYT,2021-08-29,43.84
Mayotte,MYT,2021-09-05,-10.96
Mayotte,MYT,2021-09-12,3.96
Mayotte,MYT,2021-09-19,64.29
Mayotte,MYT,2021-09-26,64.06
Mayotte,MYT,2021-10-03,77.42
Mayotte,MYT,2021-10-10,-3.23
Mayotte,MYT,2021-10-17,66.67
Mayotte,MYT,2021-10-24,-1.32
Mayotte,MYT,2021-10-31,-10.53
Mayotte,MYT,2021-11-07,-3.23
Mayotte,MYT,2021-11-14,41.89
Mayotte,MYT,2021-11-21,14.86
Mayotte,MYT,2021-11-28,-10.71
Mayotte,MYT,2021-12-05,0
Mayotte,MYT,2021-12-12,20.69
Mayotte,MYT,2021-12-19,43.84
Mayotte,MYT,2021-12-26,101.15
Mayotte,MYT,2022-01-02,98.63
Mayotte,MYT,2022-01-09,80
Mayotte,MYT,2022-01-16,64.71
Mayotte,MYT,2022-01-23,87.5
Mayotte,MYT,2022-01-30,15
Mayotte,MYT,2022-02-06,-3.61
Mayotte,MYT,2022-02-13,-23.53
Mayotte,MYT,2022-02-20,-38.89
Mayotte,MYT,2022-02-27,13.33
Mayotte,MYT,2022-03-06,17.28
Mayotte,MYT,2022-03-13,21.05
Mayotte,MYT,2022-03-20,-18.6
Mayotte,MYT,2022-03-27,15.38
Mayotte,MYT,2022-04-03,-5.26
Mayotte,MYT,2022-04-10,5.63
Mayotte,MYT,2022-04-17,-12.79
Mexico,MEX,2020-01-05,-0.47
Mexico,MEX,2020-01-12,1.54
Mexico,MEX,2020-01-19,-0.91
Mexico,MEX,2020-01-26,-3.18
Mexico,MEX,2020-02-02,-5.22
Mexico,MEX,2020-02-09,-2.3
Mexico,MEX,2020-02-16,-5.72
Mexico,MEX,2020-02-23,-6.47
Mexico,MEX,2020-03-01,-8.94
Mexico,MEX,2020-03-08,-6.08
Mexico,MEX,2020-03-15,-5.3
Mexico,MEX,2020-03-22,-9.37
Mexico,MEX,2020-03-29,-4.07
Mexico,MEX,2020-04-05,-5.75
Mexico,MEX,2020-04-12,0.36
Mexico,MEX,2020-04-19,8.31
Mexico,MEX,2020-04-26,21.87
Mexico,MEX,2020-05-03,34.89
Mexico,MEX,2020-05-10,48.38
Mexico,MEX,2020-05-17,59.78
Mexico,MEX,2020-05-24,64.05
Mexico,MEX,2020-05-31,68.41
Mexico,MEX,2020-06-07,76.41
Mexico,MEX,2020-06-14,83.08
Mexico,MEX,2020-06-21,82.58
Mexico,MEX,2020-06-28,83.44
Mexico,MEX,2020-07-05,87.54
Mexico,MEX,2020-07-12,94.35
Mexico,MEX,2020-07-19,92.43
Mexico,MEX,2020-07-26,86.59
Mexico,MEX,2020-08-02,78.44
Mexico,MEX,2020-08-09,74.7
Mexico,MEX,2020-08-16,65.72
Mexico,MEX,2020-08-23,60.82
Mexico,MEX,2020-08-30,54.77
Mexico,MEX,2020-09-06,48.59
Mexico,MEX,2020-09-13,41.56
Mexico,MEX,2020-09-20,35.22
Mexico,MEX,2020-09-27,38.82
Mexico,MEX,2020-10-04,32.5
Mexico,MEX,2020-10-11,35.15
Mexico,MEX,2020-10-18,34.39
Mexico,MEX,2020-10-25,39.11
Mexico,MEX,2020-11-01,41.77
Mexico,MEX,2020-11-08,49.37
Mexico,MEX,2020-11-15,49.3
Mexico,MEX,2020-11-22,48.31
Mexico,MEX,2020-11-29,51.58
Mexico,MEX,2020-12-06,57.1
Mexico,MEX,2020-12-13,62.13
Mexico,MEX,2020-12-20,69.55
Mexico,MEX,2020-12-27,79.12
Mexico,MEX,2021-01-03,98.05
Mexico,MEX,2021-01-10,113.1
Mexico,MEX,2021-01-17,157.18
Mexico,MEX,2021-01-24,166.8
Mexico,MEX,2021-01-31,122.74
Mexico,MEX,2021-02-07,94.27
Mexico,MEX,2021-02-14,63.93
Mexico,MEX,2021-02-21,57.34
Mexico,MEX,2021-02-28,51.84
Mexico,MEX,2021-03-07,31.81
Mexico,MEX,2021-03-14,29.91
Mexico,MEX,2021-03-21,24.04
Mexico,MEX,2021-03-28,20.05
Mexico,MEX,2021-04-04,16.98
Mexico,MEX,2021-04-11,18.99
Mexico,MEX,2021-04-18,19.06
Mexico,MEX,2021-04-25,13.68
Mexico,MEX,2021-05-02,8.89
Mexico,MEX,2021-05-09,7.05
Mexico,MEX,2021-05-16,4.85
Mexico,MEX,2021-05-23,1.18
Mexico,MEX,2021-05-30,0.29
Mexico,MEX,2021-06-06,0.42
Mexico,MEX,2021-06-13,2.23
Mexico,MEX,2021-06-20,4.6
Mexico,MEX,2021-06-27,3.47
Mexico,MEX,2021-07-04,7.19
Mexico,MEX,2021-07-11,12.34
Mexico,MEX,2021-07-18,19.99
Mexico,MEX,2021-07-25,32.78
Mexico,MEX,2021-08-01,49.39
Mexico,MEX,2021-08-08,68.86
Mexico,MEX,2021-08-15,86.96
Mexico,MEX,2021-08-22,97.22
Mexico,MEX,2021-08-29,92.74
Mexico,MEX,2021-09-05,91.09
Mexico,MEX,2021-09-12,81.13
Mexico,MEX,2021-09-19,68.86
Mexico,MEX,2021-09-26,54.68
Mexico,MEX,2021-10-03,47.43
Mexico,MEX,2021-10-10,34.95
Mexico,MEX,2021-10-17,28.22
Mexico,MEX,2021-10-24,17.72
Mexico,MEX,2021-10-31,12.89
Mexico,MEX,2021-11-07,11.07
Mexico,MEX,2021-11-14,10.31
Mexico,MEX,2021-11-21,8.78
Mexico,MEX,2021-11-28,4.11
Mexico,MEX,2021-12-05,5.06
Mexico,MEX,2021-12-12,3.97
Mexico,MEX,2021-12-19,-0.12
Mexico,MEX,2021-12-26,2.38
Mexico,MEX,2022-01-02,0.94
Mexico,MEX,2022-01-09,-0.46
Mexico,MEX,2022-01-16,9.23
Mexico,MEX,2022-01-23,33.12
Mexico,MEX,2022-01-30,77.68
Mexico,MEX,2022-02-06,67.95
Mexico,MEX,2022-02-13,42.81
Mexico,MEX,2022-02-20,23
Mexico,MEX,2022-02-27,5.16
Mexico,MEX,2022-03-06,-3.75
Moldova,MDA,2020-01-31,-8.34
Moldova,MDA,2020-02-29,-1.06
Moldova,MDA,2020-03-31,-15.36
Moldova,MDA,2020-04-30,-21.81
Moldova,MDA,2020-05-31,28.61
Moldova,MDA,2020-06-30,20.55
Moldova,MDA,2020-07-31,30.54
Moldova,MDA,2020-08-31,9.37
Moldova,MDA,2020-09-30,31.66
Moldova,MDA,2020-10-31,29.3
Moldova,MDA,2020-11-30,21.75
Moldova,MDA,2020-12-31,59.01
Moldova,MDA,2021-01-31,10.64
Moldova,MDA,2021-02-28,20.27
Moldova,MDA,2021-03-31,56.46
Moldova,MDA,2021-04-30,52.61
Moldova,MDA,2021-05-31,14.54
Moldova,MDA,2021-06-30,11.7
Moldova,MDA,2021-07-31,17.48
Moldova,MDA,2021-08-31,3.58
Moldova,MDA,2021-09-30,39.02
Moldova,MDA,2021-10-31,64.34
Moldova,MDA,2021-11-30,56.78
Moldova,MDA,2021-12-31,14.29
Monaco,MCO,2020-01-31,-8.18
Monaco,MCO,2020-02-29,-16.86
Monaco,MCO,2020-03-31,26.49
Monaco,MCO,2020-04-30,12.78
Monaco,MCO,2020-05-31,1.88
Monaco,MCO,2020-06-30,8.64
Monaco,MCO,2020-07-31,-7.73
Monaco,MCO,2020-08-31,19.11
Monaco,MCO,2020-09-30,14.88
Monaco,MCO,2020-10-31,11.11
Monaco,MCO,2020-11-30,-15.15
Monaco,MCO,2020-12-31,25.31
Monaco,MCO,2021-01-31,17.89
Monaco,MCO,2021-02-28,65.09
Monaco,MCO,2021-03-31,60.98
Monaco,MCO,2021-04-30,2.56
Monaco,MCO,2021-05-31,59.34
Monaco,MCO,2021-06-30,-22.86
Monaco,MCO,2021-07-31,-0.51
Monaco,MCO,2021-08-31,27.84
Monaco,MCO,2021-09-30,22.99
Monaco,MCO,2021-10-31,20.77
Monaco,MCO,2021-11-30,-25.93
Monaco,MCO,2021-12-31,45.73
Monaco,MCO,2022-01-31,5.59
Monaco,MCO,2022-02-28,-20.48
Monaco,MCO,2022-03-31,24.69
Monaco,MCO,2022-04-30,10.24
Mongolia,MNG,2020-01-31,-8.01
Mongolia,MNG,2020-02-29,-5.33
Mongolia,MNG,2020-03-31,-14.33
Mongolia,MNG,2020-04-30,-7.44
Mongolia,MNG,2020-05-31,-13.61
Mongolia,MNG,2020-06-30,-6.63
Mongolia,MNG,2020-07-31,-3.08
Mongolia,MNG,2020-08-31,-7.37
Mongolia,MNG,2020-09-30,-3.69
Mongolia,MNG,2020-10-31,-2.73
Mongolia,MNG,2020-11-30,-7.56
Mongolia,MNG,2020-12-31,-22.02
Mongolia,MNG,2021-01-31,-23.69
Mongolia,MNG,2021-02-28,-11.29
Mongolia,MNG,2021-03-31,-9.83
Mongolia,MNG,2021-04-30,3.15
Mongolia,MNG,2021-05-31,-7.35
Mongolia,MNG,2021-06-30,20.6
Mongolia,MNG,2021-07-31,23.75
Mongolia,MNG,2021-08-31,14.91
Mongolia,MNG,2021-09-30,36.68
Mongolia,MNG,2021-10-31,54.44
Mongolia,MNG,2021-11-30,38.7
Mongolia,MNG,2021-12-31,12.37
Mongolia,MNG,2022-01-31,-12.19
Mongolia,MNG,2022-02-28,4.87
Mongolia,MNG,2022-03-31,-3.79
Mongolia,MNG,2022-04-30,6.55
Montenegro,MNE,2020-01-05,-44.23
Montenegro,MNE,2020-01-12,-22.43
Montenegro,MNE,2020-01-19,-6.33
Montenegro,MNE,2020-01-26,-9.52
Montenegro,MNE,2020-02-02,-7.46
Montenegro,MNE,2020-02-09,10.13
Montenegro,MNE,2020-02-16,-0.76
Montenegro,MNE,2020-02-23,-4.95
Montenegro,MNE,2020-03-01,-17.59
Montenegro,MNE,2020-03-08,-0.7
Montenegro,MNE,2020-03-15,-8.58
Montenegro,MNE,2020-03-22,-6.25
Montenegro,MNE,2020-03-29,25
Montenegro,MNE,2020-04-05,-15.35
Montenegro,MNE,2020-04-12,0.65
Montenegro,MNE,2020-04-19,-6.3
Montenegro,MNE,2020-04-26,-20.6
Montenegro,MNE,2020-05-03,-9.68
Montenegro,MNE,2020-05-10,-15.63
Montenegro,MNE,2020-05-17,1.59
Montenegro,MNE,2020-05-24,-1.05
Montenegro,MNE,2020-05-31,1.59
Montenegro,MNE,2020-06-07,-10.11
Montenegro,MNE,2020-06-14,-9.46
Montenegro,MNE,2020-06-21,-14.55
Montenegro,MNE,2020-06-28,-5.58
Montenegro,MNE,2020-07-05,34.85
Montenegro,MNE,2020-07-12,16.89
Montenegro,MNE,2020-07-19,25.43
Montenegro,MNE,2020-07-26,17.47
Montenegro,MNE,2020-08-02,23.16
Montenegro,MNE,2020-08-09,3.97
Montenegro,MNE,2020-08-16,-0.18
Montenegro,MNE,2020-08-23,21.02
Montenegro,MNE,2020-08-30,27.99
Montenegro,MNE,2020-09-06,20.33
Montenegro,MNE,2020-09-13,11.11
Montenegro,MNE,2020-09-20,11.77
Montenegro,MNE,2020-09-27,31.62
Montenegro,MNE,2020-10-04,15.5
Montenegro,MNE,2020-10-11,22.5
Montenegro,MNE,2020-10-18,33.17
Montenegro,MNE,2020-10-25,51.49
Montenegro,MNE,2020-11-01,43.09
Montenegro,MNE,2020-11-08,39.65
Montenegro,MNE,2020-11-15,28.33
Montenegro,MNE,2020-11-22,57.73
Montenegro,MNE,2020-11-29,36.07
Montenegro,MNE,2020-12-06,29.26
Montenegro,MNE,2020-12-13,16.1
Montenegro,MNE,2020-12-20,28.95
Montenegro,MNE,2020-12-27,35.02
Montenegro,MNE,2021-01-03,68.78
Montenegro,MNE,2021-01-10,28.14
Montenegro,MNE,2021-01-17,15.21
Montenegro,MNE,2021-01-24,24.44
Montenegro,MNE,2021-01-31,16.81
Montenegro,MNE,2021-02-07,34.17
Montenegro,MNE,2021-02-14,49.31
Montenegro,MNE,2021-02-21,59.73
Montenegro,MNE,2021-02-28,46.18
Montenegro,MNE,2021-03-07,51.2
Montenegro,MNE,2021-03-14,48.15
Montenegro,MNE,2021-03-21,85.24
Montenegro,MNE,2021-03-28,35.79
Montenegro,MNE,2021-04-04,83.32
Montenegro,MNE,2021-04-11,40.21
Montenegro,MNE,2021-04-18,50.85
Montenegro,MNE,2021-04-25,58.59
Montenegro,MNE,2021-05-02,46.53
Montenegro,MNE,2021-05-09,23.1
Montenegro,MNE,2021-05-16,46
Montenegro,MNE,2021-05-23,36.48
Montenegro,MNE,2021-05-30,-4.6
Montenegro,MNE,2021-06-06,25.11
Montenegro,MNE,2021-06-13,-23.63
Montenegro,MNE,2021-06-20,8.02
Montenegro,MNE,2021-06-27,3.94
Montenegro,MNE,2021-07-04,6.59
Montenegro,MNE,2021-07-11,18.82
Montenegro,MNE,2021-07-18,-1.94
Montenegro,MNE,2021-07-25,10.64
Montenegro,MNE,2021-08-01,9.78
Montenegro,MNE,2021-08-08,9.94
Montenegro,MNE,2021-08-15,43.19
Montenegro,MNE,2021-08-22,47.4
Montenegro,MNE,2021-08-29,54.86
Montenegro,MNE,2021-09-05,53.14
Montenegro,MNE,2021-09-12,41.82
Montenegro,MNE,2021-09-19,68.59
Montenegro,MNE,2021-09-26,56.38
Montenegro,MNE,2021-10-03,55.8
Montenegro,MNE,2021-10-10,31.44
Montenegro,MNE,2021-10-17,63.5
Montenegro,MNE,2021-10-24,37.76
Montenegro,MNE,2021-10-31,55.05
Netherlands,NLD,2020-01-05,-7.7
Netherlands,NLD,2020-01-12,-2.03
Netherlands,NLD,2020-01-19,-6.32
Netherlands,NLD,2020-01-26,-10.85
Netherlands,NLD,2020-02-02,-6.68
Netherlands,NLD,2020-02-09,-5.18
Netherlands,NLD,2020-02-16,-6.34
Netherlands,NLD,2020-02-23,-14.7
Netherlands,NLD,2020-03-01,-8.61
Netherlands,NLD,2020-03-08,-9.14
Netherlands,NLD,2020-03-15,-1.65
Netherlands,NLD,2020-03-22,14.8
Netherlands,NLD,2020-03-29,42.74
Netherlands,NLD,2020-04-05,69.95
Netherlands,NLD,2020-04-12,70.23
Netherlands,NLD,2020-04-19,47.9
Netherlands,NLD,2020-04-26,35.94
Netherlands,NLD,2020-05-03,20.34
Netherlands,NLD,2020-05-10,4.38
Netherlands,NLD,2020-05-17,-0.99
Netherlands,NLD,2020-05-24,-1.1
Netherlands,NLD,2020-05-31,-2.15
Netherlands,NLD,2020-06-07,-1.59
Netherlands,NLD,2020-06-14,-0.81
Netherlands,NLD,2020-06-21,-0.06
Netherlands,NLD,2020-06-28,-3.02
Netherlands,NLD,2020-07-05,-6.44
Netherlands,NLD,2020-07-12,-3.54
Netherlands,NLD,2020-07-19,-7.67
Netherlands,NLD,2020-07-26,-3.44
Netherlands,NLD,2020-08-02,-0.53
Netherlands,NLD,2020-08-09,-2.46
Netherlands,NLD,2020-08-16,20.96
Netherlands,NLD,2020-08-23,6.48
Netherlands,NLD,2020-08-30,1.93
Netherlands,NLD,2020-09-06,1.66
Netherlands,NLD,2020-09-13,0.66
Netherlands,NLD,2020-09-20,0.51
Netherlands,NLD,2020-09-27,4.16
Netherlands,NLD,2020-10-04,7.2
Netherlands,NLD,2020-10-11,4.42
Netherlands,NLD,2020-10-18,13.54
Netherlands,NLD,2020-10-25,19.68
Netherlands,NLD,2020-11-01,28.36
Netherlands,NLD,2020-11-08,22.71
Netherlands,NLD,2020-11-15,22.2
Netherlands,NLD,2020-11-22,11.75
Netherlands,NLD,2020-11-29,14.14
Netherlands,NLD,2020-12-06,15.95
Netherlands,NLD,2020-12-13,14.5
Netherlands,NLD,2020-12-20,24.26
Netherlands,NLD,2020-12-27,25.2
Netherlands,NLD,2021-01-03,32
Netherlands,NLD,2021-01-10,22.29
Netherlands,NLD,2021-01-17,11.31
Netherlands,NLD,2021-01-24,13.69
Netherlands,NLD,2021-01-31,7.91
Netherlands,NLD,2021-02-07,6.93
Netherlands,NLD,2021-02-14,4.49
Netherlands,NLD,2021-02-21,2.53
Netherlands,NLD,2021-02-28,-8.26
Netherlands,NLD,2021-03-07,-9.12
Netherlands,NLD,2021-03-14,-5.85
Netherlands,NLD,2021-03-21,-7.75
Netherlands,NLD,2021-03-28,-4.09
Netherlands,NLD,2021-04-04,0.89
Netherlands,NLD,2021-04-11,4.81
Netherlands,NLD,2021-04-18,6.35
Netherlands,NLD,2021-04-25,6.99
Netherlands,NLD,2021-05-02,7.64
Netherlands,NLD,2021-05-09,5.81
Netherlands,NLD,2021-05-16,4.42
Netherlands,NLD,2021-05-23,5.55
Netherlands,NLD,2021-05-30,-0.76
Netherlands,NLD,2021-06-06,6.75
Netherlands,NLD,2021-06-13,4.79
Netherlands,NLD,2021-06-20,4.87
Netherlands,NLD,2021-06-27,-1.81
Netherlands,NLD,2021-07-04,0.88
Netherlands,NLD,2021-07-11,-0.3
Netherlands,NLD,2021-07-18,4.74
Netherlands,NLD,2021-07-25,0.4
Netherlands,NLD,2021-08-01,4.23
Netherlands,NLD,2021-08-08,9.31
Netherlands,NLD,2021-08-15,3.82
Netherlands,NLD,2021-08-22,8.18
Netherlands,NLD,2021-08-29,8.12
Netherlands,NLD,2021-09-05,5.54
Netherlands,NLD,2021-09-12,15.52
Netherlands,NLD,2021-09-19,6.07
